"source_device_id","device_type","os_family","app_version","is_emulator","is_rooted","first_seen","last_seen"
"DEV-000204","ANDROID_PHONE","iOS 17","3.14.2","false","false","2025-04-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000205","ANDROID_PHONE","Android 15","3.7.0","false","false","2025-08-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000206","IOS_PHONE","Android 13","3.8.0","false","false","2025-04-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000207","ANDROID_PHONE","iOS 17","7.14.3","false","false","2025-05-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000208","ANDROID_PHONE","iOS 18","6.11.1","false","false","2025-04-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000209","ANDROID_PHONE","Android 14","5.0.5","false","false","2025-08-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000210","IOS_PHONE","Android 14","6.9.0","true","false","2025-09-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000211","IOS_PHONE","iOS 18","6.13.5","false","false","2025-06-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000212","ANDROID_PHONE","iOS 18","3.4.7","false","false","2025-11-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000213","ANDROID_PHONE","iOS 17","4.7.5","false","false","2026-03-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000214","ANDROID_PHONE","Android 15","5.1.5","false","false","2025-07-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000215","ANDROID_PHONE","Android 14","6.19.7","true","false","2025-12-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000216","ANDROID_PHONE","Android 15","3.19.1","false","false","2025-11-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000217","ANDROID_PHONE","Android 13","6.17.6","false","false","2026-02-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000218","ANDROID_PHONE","Android 14","5.19.0","false","false","2025-07-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000219","ANDROID_PHONE","iOS 18","6.3.3","false","false","2025-11-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000220","IOS_PHONE","Android 15","7.10.0","false","false","2025-09-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000221","ANDROID_PHONE","iOS 17","6.11.7","false","false","2025-04-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000222","ANDROID_PHONE","iOS 17","3.4.0","false","false","2026-01-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000223","IOS_PHONE","iOS 18","7.11.8","false","false","2025-04-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000224","ANDROID_PHONE","Android 14","5.15.8","false","false","2025-10-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000225","ANDROID_PHONE","Android 14","3.7.5","false","false","2025-06-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000226","ANDROID_PHONE","Android 13","3.15.5","false","false","2025-12-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000227","ANDROID_PHONE","iOS 17","7.1.8","false","false","2026-01-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000228","IOS_PHONE","iOS 17","6.15.2","false","false","2026-02-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000229","IOS_PHONE","iOS 17","3.8.5","false","false","2026-01-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000230","ANDROID_PHONE","iOS 18","7.15.6","false","false","2025-12-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000231","ANDROID_PHONE","Android 13","6.1.4","false","false","2025-08-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000232","ANDROID_PHONE","Android 15","7.19.4","false","false","2025-04-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000233","ANDROID_PHONE","iOS 18","7.1.1","false","false","2025-06-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000234","IOS_PHONE","iOS 17","6.10.4","false","false","2026-03-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000235","ANDROID_PHONE","Android 13","7.6.7","false","false","2025-07-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000236","IOS_PHONE","Android 14","7.12.1","false","false","2026-03-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000237","ANDROID_PHONE","Android 14","4.5.2","false","false","2025-04-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000238","IOS_PHONE","Android 13","5.4.4","false","false","2025-08-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000239","ANDROID_PHONE","Android 13","6.1.6","false","false","2025-09-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000240","ANDROID_PHONE","Android 14","7.12.4","false","false","2025-03-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000241","IOS_PHONE","Android 13","6.18.1","false","false","2025-07-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000242","ANDROID_PHONE","Android 14","3.0.0","false","false","2025-04-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000243","ANDROID_PHONE","Android 13","7.14.1","false","true","2025-08-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000244","ANDROID_PHONE","Android 13","6.10.7","false","false","2026-01-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000245","ANDROID_PHONE","iOS 17","4.1.2","false","false","2025-09-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000246","IOS_PHONE","iOS 17","3.14.6","false","false","2025-10-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000247","ANDROID_PHONE","iOS 18","5.18.1","false","false","2025-04-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000248","ANDROID_PHONE","Android 13","5.0.5","false","false","2025-07-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000249","ANDROID_PHONE","iOS 17","4.7.5","false","false","2025-05-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000250","TABLET","Other","5.18.3","false","false","2025-03-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000251","ANDROID_PHONE","iOS 17","4.2.3","false","false","2025-08-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000252","IOS_PHONE","iOS 18","6.10.0","false","false","2025-08-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000253","ANDROID_PHONE","iOS 18","7.4.5","false","false","2025-03-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000254","ANDROID_PHONE","iOS 18","7.3.2","false","false","2025-08-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000255","ANDROID_PHONE","iOS 17","3.5.4","false","false","2025-10-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000256","ANDROID_PHONE","Android 13","7.2.2","false","false","2025-07-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000257","IOS_PHONE","iOS 17","4.16.0","false","false","2026-03-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000258","ANDROID_PHONE","Android 15","5.19.7","false","false","2025-07-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000259","ANDROID_PHONE","iOS 17","5.19.2","false","false","2026-03-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000260","ANDROID_PHONE","iOS 17","4.16.4","false","false","2025-12-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000261","WEB_BROWSER","Other","3.14.8","false","false","2025-05-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000262","ANDROID_PHONE","Android 15","6.16.2","false","false","2026-01-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000263","IOS_PHONE","Android 14","4.2.7","false","false","2026-03-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000264","ANDROID_PHONE","iOS 17","3.11.5","false","false","2025-12-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000265","ANDROID_PHONE","iOS 18","4.15.1","false","false","2025-10-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000266","IOS_PHONE","iOS 17","4.10.1","false","false","2025-12-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000267","ANDROID_PHONE","iOS 17","5.17.7","false","false","2025-12-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000268","ANDROID_PHONE","Android 14","3.8.7","false","false","2025-12-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000269","IOS_PHONE","iOS 18","4.7.8","false","false","2026-02-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000270","TABLET","Other","3.19.0","false","false","2025-09-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000271","ANDROID_PHONE","Android 14","7.3.7","false","false","2026-01-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000272","ANDROID_PHONE","Android 14","4.17.8","false","false","2025-07-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000273","IOS_PHONE","iOS 18","7.10.4","false","false","2025-10-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000274","IOS_PHONE","Android 13","3.8.2","false","false","2025-08-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000275","IOS_PHONE","iOS 18","5.8.5","false","false","2025-12-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000276","ANDROID_PHONE","Android 15","6.11.5","false","false","2026-02-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000277","ANDROID_PHONE","Android 14","4.9.1","false","false","2026-01-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000278","ANDROID_PHONE","Android 14","6.2.8","false","false","2026-02-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000279","IOS_PHONE","iOS 17","3.16.1","false","false","2026-02-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000280","ANDROID_PHONE","Android 14","6.5.6","false","false","2025-09-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000281","ANDROID_PHONE","Android 13","4.13.8","false","false","2025-10-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000282","ANDROID_PHONE","Android 15","4.8.7","false","false","2025-06-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000283","ANDROID_PHONE","Android 15","5.0.2","false","false","2025-09-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000284","ANDROID_PHONE","iOS 17","3.13.2","false","false","2026-01-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000285","ANDROID_PHONE","iOS 18","3.7.1","false","false","2025-08-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000286","IOS_PHONE","iOS 18","6.1.7","false","false","2026-04-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000287","ANDROID_PHONE","Android 15","6.15.7","false","false","2025-11-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000288","TABLET","Other","4.4.8","false","false","2025-10-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000289","ANDROID_PHONE","Android 13","3.11.7","false","false","2025-03-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000290","ANDROID_PHONE","iOS 17","4.1.3","false","false","2026-01-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000291","ANDROID_PHONE","Android 15","4.15.5","false","false","2025-04-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000292","ANDROID_PHONE","Android 14","7.3.0","false","false","2025-11-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000293","ANDROID_PHONE","iOS 18","5.5.0","false","false","2025-12-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000294","ANDROID_PHONE","Android 15","5.15.1","false","false","2025-10-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000295","ANDROID_PHONE","Android 14","5.4.4","false","false","2025-12-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000296","IOS_PHONE","iOS 17","4.9.8","false","false","2025-10-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000297","TABLET","Other","4.9.6","false","false","2026-01-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000298","ANDROID_PHONE","Android 15","7.18.6","false","false","2025-05-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000299","ANDROID_PHONE","iOS 18","7.15.5","false","false","2025-04-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000300","TABLET","Other","4.16.7","false","false","2025-07-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000301","IOS_PHONE","iOS 18","6.16.4","false","false","2025-03-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000302","ANDROID_PHONE","iOS 18","3.11.5","false","true","2025-12-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000303","IOS_PHONE","iOS 18","3.9.8","false","false","2025-11-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000304","IOS_PHONE","Android 15","3.14.8","false","false","2026-02-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000305","ANDROID_PHONE","Android 14","5.15.0","false","false","2025-04-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000306","IOS_PHONE","iOS 18","5.4.2","false","false","2025-08-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000307","ANDROID_PHONE","Android 15","7.4.7","false","false","2025-07-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000308","ANDROID_PHONE","iOS 18","6.12.5","false","false","2025-05-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000309","ANDROID_PHONE","iOS 18","3.11.0","false","true","2026-02-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000310","IOS_PHONE","Android 13","3.3.1","false","false","2025-09-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000311","ANDROID_PHONE","Android 13","3.6.5","false","false","2025-12-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000312","ANDROID_PHONE","iOS 17","5.16.4","false","false","2025-12-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000313","IOS_PHONE","Android 15","4.18.3","false","false","2025-06-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000314","ANDROID_PHONE","iOS 17","5.6.2","false","false","2025-07-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000315","ANDROID_PHONE","iOS 17","4.12.0","false","false","2025-10-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000316","ANDROID_PHONE","iOS 18","7.3.2","false","false","2025-12-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000317","ANDROID_PHONE","Android 13","7.2.3","false","false","2025-06-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000318","ANDROID_PHONE","Android 14","4.4.5","false","false","2025-08-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000319","TABLET","Other","5.14.6","false","false","2025-12-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000320","ANDROID_PHONE","Android 14","3.9.8","false","false","2025-06-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000321","ANDROID_PHONE","Android 13","4.6.3","false","false","2025-07-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000322","IOS_PHONE","Android 15","7.3.8","false","false","2025-09-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000323","ANDROID_PHONE","Android 15","5.19.1","false","false","2025-11-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000324","ANDROID_PHONE","iOS 18","4.19.1","false","false","2026-03-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000325","ANDROID_PHONE","Android 13","5.13.2","false","false","2025-05-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000326","ANDROID_PHONE","iOS 17","4.5.1","false","false","2025-10-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000327","IOS_PHONE","iOS 17","6.16.1","false","false","2025-07-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000328","ANDROID_PHONE","Android 14","3.7.0","false","true","2025-05-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000329","ANDROID_PHONE","Android 15","5.10.0","false","false","2025-03-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000330","ANDROID_PHONE","Android 13","5.16.0","false","false","2025-05-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000331","TABLET","Other","6.11.1","false","false","2025-10-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000332","ANDROID_PHONE","Android 14","3.3.6","false","false","2025-12-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000333","ANDROID_PHONE","Android 13","5.15.8","false","false","2025-10-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000334","IOS_PHONE","iOS 17","4.4.7","false","false","2025-12-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000335","TABLET","Other","5.6.5","false","false","2025-09-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000336","ANDROID_PHONE","Android 15","5.1.6","false","false","2026-01-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000337","IOS_PHONE","iOS 17","7.7.3","false","false","2025-10-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000338","ANDROID_PHONE","iOS 17","6.0.4","false","false","2026-01-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000339","ANDROID_PHONE","iOS 18","5.14.0","false","false","2025-07-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000340","ANDROID_PHONE","iOS 17","6.7.5","false","false","2026-01-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000341","ANDROID_PHONE","Android 14","5.16.3","false","false","2025-11-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000342","ANDROID_PHONE","iOS 17","5.15.8","false","false","2025-04-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000343","IOS_PHONE","iOS 17","3.17.3","false","false","2025-10-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000344","IOS_PHONE","iOS 17","3.5.0","false","false","2025-04-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000345","ANDROID_PHONE","Android 15","5.5.7","false","true","2025-10-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000346","ANDROID_PHONE","iOS 17","4.8.5","false","false","2026-02-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000347","ANDROID_PHONE","iOS 17","7.0.7","false","false","2025-06-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000348","ANDROID_PHONE","Android 15","4.6.5","false","false","2025-06-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000349","ANDROID_PHONE","Android 13","7.13.3","false","false","2025-10-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000350","ANDROID_PHONE","Android 14","6.2.3","false","false","2026-01-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000351","ANDROID_PHONE","iOS 17","5.7.0","false","false","2026-01-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000352","ANDROID_PHONE","iOS 17","4.15.3","false","false","2025-07-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000353","ANDROID_PHONE","Android 14","3.9.8","false","false","2026-02-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000354","ANDROID_PHONE","Android 15","4.4.0","false","false","2025-08-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000355","ANDROID_PHONE","Android 15","4.8.7","false","false","2026-03-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000356","IOS_PHONE","iOS 18","7.11.0","false","false","2025-07-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000357","ANDROID_PHONE","Android 15","3.18.7","false","false","2025-08-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000358","ANDROID_PHONE","iOS 17","3.11.0","false","false","2025-08-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000359","IOS_PHONE","Android 14","4.8.8","false","false","2026-02-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000360","ANDROID_PHONE","iOS 18","7.11.3","false","false","2025-05-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000361","IOS_PHONE","Android 13","4.19.4","false","false","2025-08-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000362","ANDROID_PHONE","iOS 18","5.6.5","false","false","2025-06-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000363","ANDROID_PHONE","Android 13","4.14.8","false","false","2025-11-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000364","ANDROID_PHONE","Android 14","6.17.3","false","false","2025-12-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000365","IOS_PHONE","iOS 18","4.15.6","false","false","2025-08-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000366","ANDROID_PHONE","iOS 18","4.10.3","false","false","2025-03-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000367","ANDROID_PHONE","Android 13","5.19.7","false","false","2025-12-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000368","ANDROID_PHONE","Android 14","3.2.5","false","false","2026-02-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000369","ANDROID_PHONE","iOS 17","7.3.3","false","false","2025-09-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000370","ANDROID_PHONE","iOS 17","3.7.2","false","false","2025-06-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000371","ANDROID_PHONE","Android 14","4.9.7","false","false","2025-11-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000372","IOS_PHONE","Android 13","7.11.6","false","false","2025-06-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000373","TABLET","Other","3.16.6","false","false","2026-01-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000374","ANDROID_PHONE","iOS 18","5.4.7","false","false","2025-09-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000375","ANDROID_PHONE","iOS 18","6.9.2","false","false","2026-03-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000376","ANDROID_PHONE","iOS 17","6.14.5","false","false","2025-11-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000377","ANDROID_PHONE","Android 15","4.16.8","false","false","2025-06-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000378","ANDROID_PHONE","Android 14","5.16.5","false","false","2025-12-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000379","ANDROID_PHONE","Android 13","4.2.3","false","false","2025-08-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000380","ANDROID_PHONE","Android 13","3.0.0","false","false","2025-05-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000381","ANDROID_PHONE","Android 14","4.17.8","false","false","2025-09-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000382","ANDROID_PHONE","Android 13","7.2.2","false","false","2025-09-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000383","ANDROID_PHONE","Android 15","4.1.2","false","false","2025-02-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000384","ANDROID_PHONE","iOS 17","4.17.2","false","false","2025-12-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000385","ANDROID_PHONE","Android 13","5.13.0","false","false","2026-03-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000386","ANDROID_PHONE","Android 15","3.7.7","false","false","2025-03-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000387","ANDROID_PHONE","Android 13","4.15.3","false","false","2026-01-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000388","IOS_PHONE","Android 15","3.19.1","false","false","2025-06-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000389","ANDROID_PHONE","iOS 18","6.7.1","false","false","2025-03-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000390","ANDROID_PHONE","Android 14","5.15.2","false","false","2025-04-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000391","ANDROID_PHONE","iOS 17","5.9.4","false","false","2025-05-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000392","ANDROID_PHONE","iOS 18","7.0.8","false","false","2025-07-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000393","ANDROID_PHONE","Android 14","6.14.8","false","false","2025-04-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000394","ANDROID_PHONE","Android 15","3.8.3","false","false","2025-05-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000395","TABLET","Other","6.16.6","false","false","2025-06-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000396","ANDROID_PHONE","iOS 17","3.9.7","false","false","2026-01-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000397","ANDROID_PHONE","Android 14","5.18.8","false","false","2025-03-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000398","ANDROID_PHONE","Android 13","3.10.6","false","false","2025-06-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000399","ANDROID_PHONE","iOS 17","5.17.2","false","false","2025-07-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000400","ANDROID_PHONE","Android 13","3.19.6","false","false","2025-10-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000401","ANDROID_PHONE","iOS 17","4.13.3","false","false","2025-03-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000402","IOS_PHONE","iOS 17","6.0.6","false","false","2026-02-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000403","ANDROID_PHONE","Android 13","5.4.3","false","false","2025-06-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000404","IOS_PHONE","Android 13","3.19.3","false","false","2026-01-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000405","IOS_PHONE","iOS 18","5.18.5","false","true","2026-03-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000406","IOS_PHONE","iOS 17","7.1.0","false","false","2026-01-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
