"source_account_id","owner_source_id","owner_type","account_type","currency","opened_date","closed_date","status","balance_snapshot","balance_snapshot_at"
"ACC-0000183","CUST-000144","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-03-19","","ACTIVE","96817186.00","2026-09-30T00:00:00+07:00"
"ACC-0000184","CUST-000145","INDIVIDUAL","WALLET","IDR","2022-07-04","","ACTIVE","59956101.00","2026-09-30T00:00:00+07:00"
"ACC-0000185","CUST-000146","INDIVIDUAL","WALLET","IDR","2022-02-25","2022-08-21","CLOSED","69717681.00","2026-09-30T00:00:00+07:00"
"ACC-0000186","CUST-000147","INDIVIDUAL","WALLET","IDR","2024-11-11","","ACTIVE","1116895.00","2026-09-30T00:00:00+07:00"
"ACC-0000187","CUST-000148","INDIVIDUAL","WALLET","IDR","2023-02-20","","ACTIVE","185012190.00","2026-09-30T00:00:00+07:00"
"ACC-0000188","CUST-000149","INDIVIDUAL","WALLET","IDR","2020-11-16","","ACTIVE","52076633.00","2026-09-30T00:00:00+07:00"
"ACC-0000189","CUST-000150","INDIVIDUAL","WALLET","IDR","2023-02-12","","ACTIVE","176520373.00","2026-09-30T00:00:00+07:00"
"ACC-0000190","CUST-000151","INDIVIDUAL","WALLET","IDR","2022-09-14","","ACTIVE","206322633.00","2026-09-30T00:00:00+07:00"
"ACC-0000191","CUST-000152","INDIVIDUAL","WALLET","IDR","2023-10-01","","ACTIVE","211732278.00","2026-09-30T00:00:00+07:00"
"ACC-0000192","CUST-000153","INDIVIDUAL","WALLET","IDR","2025-03-13","2028-04-17","CLOSED","247754494.00","2026-09-30T00:00:00+07:00"
"ACC-0000193","CUST-000154","INDIVIDUAL","WALLET","IDR","2024-11-06","","ACTIVE","63716962.00","2026-09-30T00:00:00+07:00"
"ACC-0000194","CUST-000155","INDIVIDUAL","WALLET","IDR","2021-09-30","","ACTIVE","86635372.00","2026-09-30T00:00:00+07:00"
"ACC-0000195","CUST-000156","INDIVIDUAL","WALLET","IDR","2022-10-12","","ACTIVE","35611483.00","2026-09-30T00:00:00+07:00"
"ACC-0000196","CUST-000156","INDIVIDUAL","WALLET","IDR","2025-12-24","","ACTIVE","72577461.00","2026-09-30T00:00:00+07:00"
"ACC-0000197","CUST-000156","INDIVIDUAL","WALLET","IDR","2021-11-11","","ACTIVE","150712978.00","2026-09-30T00:00:00+07:00"
"ACC-0000198","CUST-000157","INDIVIDUAL","WALLET","IDR","2021-05-08","","ACTIVE","35288167.00","2026-09-30T00:00:00+07:00"
"ACC-0000199","CUST-000158","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-11-25","","ACTIVE","89134479.00","2026-09-30T00:00:00+07:00"
"ACC-0000200","CUST-000159","INDIVIDUAL","WALLET","IDR","2023-01-10","2024-04-07","CLOSED","126670336.00","2026-09-30T00:00:00+07:00"
"ACC-0000201","CUST-000160","INDIVIDUAL","WALLET","IDR","2021-09-23","","ACTIVE","179690569.00","2026-09-30T00:00:00+07:00"
"ACC-0000202","CUST-000161","INDIVIDUAL","WALLET","IDR","2022-05-08","","ACTIVE","161826596.00","2026-09-30T00:00:00+07:00"
"ACC-0000203","CUST-000161","INDIVIDUAL","WALLET","IDR","2024-06-13","","ACTIVE","240637304.00","2026-09-30T00:00:00+07:00"
"ACC-0000204","CUST-000162","INDIVIDUAL","WALLET","IDR","2021-02-07","","DORMANT","133470543.00","2026-09-30T00:00:00+07:00"
"ACC-0000205","CUST-000162","INDIVIDUAL","WALLET","IDR","2023-05-05","","ACTIVE","217720994.00","2026-09-30T00:00:00+07:00"
"ACC-0000206","CUST-000163","INDIVIDUAL","WALLET","IDR","2026-02-25","","ACTIVE","66462702.00","2026-09-30T00:00:00+07:00"
"ACC-0000207","CUST-000164","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-09-14","","DORMANT","66595219.00","2026-09-30T00:00:00+07:00"
"ACC-0000208","CUST-000165","INDIVIDUAL","WALLET","IDR","2023-07-28","2024-08-28","CLOSED","105608628.00","2026-09-30T00:00:00+07:00"
"ACC-0000209","CUST-000166","INDIVIDUAL","WALLET","IDR","2025-12-23","","ACTIVE","188061090.00","2026-09-30T00:00:00+07:00"
"ACC-0000210","CUST-000166","INDIVIDUAL","WALLET","IDR","2025-01-16","","DORMANT","192126117.00","2026-09-30T00:00:00+07:00"
"ACC-0000211","CUST-000167","INDIVIDUAL","WALLET","IDR","2024-05-07","","ACTIVE","202470307.00","2026-09-30T00:00:00+07:00"
"ACC-0000212","CUST-000167","INDIVIDUAL","WALLET","IDR","2025-11-13","","ACTIVE","222500295.00","2026-09-30T00:00:00+07:00"
"ACC-0000213","CUST-000168","INDIVIDUAL","WALLET","IDR","2021-08-15","","ACTIVE","109774812.00","2026-09-30T00:00:00+07:00"
"ACC-0000214","CUST-000169","INDIVIDUAL","WALLET","IDR","2025-03-04","2026-05-29","CLOSED","50644237.00","2026-09-30T00:00:00+07:00"
"ACC-0000215","CUST-000170","INDIVIDUAL","WALLET","IDR","2020-12-12","","ACTIVE","94118293.00","2026-09-30T00:00:00+07:00"
"ACC-0000216","CUST-000171","INDIVIDUAL","WALLET","IDR","2025-12-15","","ACTIVE","249569493.00","2026-09-30T00:00:00+07:00"
"ACC-0000217","CUST-000172","INDIVIDUAL","WALLET","IDR","2025-08-29","","DORMANT","215902014.00","2026-09-30T00:00:00+07:00"
"ACC-0000218","CUST-000172","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-01-16","","ACTIVE","157481694.00","2026-09-30T00:00:00+07:00"
"ACC-0000219","CUST-000173","INDIVIDUAL","WALLET","IDR","2022-05-26","","ACTIVE","123990453.00","2026-09-30T00:00:00+07:00"
"ACC-0000220","CUST-000174","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-01-30","","ACTIVE","192555967.00","2026-09-30T00:00:00+07:00"
"ACC-0000221","CUST-000175","INDIVIDUAL","WALLET","IDR","2021-02-06","","DORMANT","45776815.00","2026-09-30T00:00:00+07:00"
"ACC-0000222","CUST-000175","INDIVIDUAL","WALLET","IDR","2023-04-11","","RESTRICTED","126302326.00","2026-09-30T00:00:00+07:00"
"ACC-0000223","CUST-000176","INDIVIDUAL","WALLET","IDR","2025-12-22","2030-07-15","CLOSED","237479307.00","2026-09-30T00:00:00+07:00"
"ACC-0000224","CUST-000177","INDIVIDUAL","WALLET","IDR","2022-04-13","","ACTIVE","148707171.00","2026-09-30T00:00:00+07:00"
"ACC-0000225","CUST-000177","INDIVIDUAL","WALLET","IDR","2021-01-02","","ACTIVE","68577383.00","2026-09-30T00:00:00+07:00"
"ACC-0000226","CUST-000178","INDIVIDUAL","WALLET","IDR","2022-05-03","","ACTIVE","76584274.00","2026-09-30T00:00:00+07:00"
"ACC-0000227","CUST-000179","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-09-28","","ACTIVE","18103926.00","2026-09-30T00:00:00+07:00"
"ACC-0000228","CUST-000180","INDIVIDUAL","WALLET","IDR","2025-08-10","","ACTIVE","221569919.00","2026-09-30T00:00:00+07:00"
"ACC-0000229","CUST-000181","INDIVIDUAL","WALLET","IDR","2023-04-27","","ACTIVE","196026860.00","2026-09-30T00:00:00+07:00"
"ACC-0000230","CUST-000182","INDIVIDUAL","WALLET","IDR","2022-12-29","","ACTIVE","126759371.00","2026-09-30T00:00:00+07:00"
"ACC-0000231","CUST-000183","INDIVIDUAL","WALLET","IDR","2021-09-29","","ACTIVE","79854790.00","2026-09-30T00:00:00+07:00"
"ACC-0000232","CUST-000184","INDIVIDUAL","WALLET","IDR","2022-10-28","","ACTIVE","174788994.00","2026-09-30T00:00:00+07:00"
"ACC-0000233","CUST-000185","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2020-10-13","","ACTIVE","164587519.00","2026-09-30T00:00:00+07:00"
"ACC-0000234","CUST-000186","INDIVIDUAL","WALLET","IDR","2021-08-13","","ACTIVE","69657071.00","2026-09-30T00:00:00+07:00"
"ACC-0000235","CUST-000187","INDIVIDUAL","WALLET","IDR","2026-02-13","","ACTIVE","5781253.00","2026-09-30T00:00:00+07:00"
"ACC-0000236","CUST-000188","INDIVIDUAL","WALLET","IDR","2023-10-14","","ACTIVE","42398004.00","2026-09-30T00:00:00+07:00"
"ACC-0000237","CUST-000189","INDIVIDUAL","WALLET","IDR","2021-06-23","","ACTIVE","190968150.00","2026-09-30T00:00:00+07:00"
"ACC-0000238","CUST-000190","INDIVIDUAL","WALLET","IDR","2023-12-24","","ACTIVE","95188765.00","2026-09-30T00:00:00+07:00"
"ACC-0000239","CUST-000191","INDIVIDUAL","WALLET","IDR","2024-11-18","","ACTIVE","153723973.00","2026-09-30T00:00:00+07:00"
"ACC-0000240","CUST-000191","INDIVIDUAL","WALLET","IDR","2024-02-06","","ACTIVE","52282596.00","2026-09-30T00:00:00+07:00"
"ACC-0000241","CUST-000192","INDIVIDUAL","WALLET","IDR","2025-08-23","","DORMANT","122431986.00","2026-09-30T00:00:00+07:00"
"ACC-0000242","CUST-000193","INDIVIDUAL","WALLET","IDR","2025-10-11","","ACTIVE","86728123.00","2026-09-30T00:00:00+07:00"
"ACC-0000243","CUST-000193","INDIVIDUAL","WALLET","IDR","2023-09-02","","ACTIVE","56700626.00","2026-09-30T00:00:00+07:00"
"ACC-0000244","CUST-000193","INDIVIDUAL","WALLET","IDR","2024-08-19","","ACTIVE","197197891.00","2026-09-30T00:00:00+07:00"
"ACC-0000245","CUST-000194","INDIVIDUAL","WALLET","IDR","2025-05-25","","ACTIVE","82243302.00","2026-09-30T00:00:00+07:00"
"ACC-0000246","CUST-000195","INDIVIDUAL","WALLET","IDR","2025-07-25","","ACTIVE","131245275.00","2026-09-30T00:00:00+07:00"
"ACC-0000247","CUST-000195","INDIVIDUAL","WALLET","IDR","2021-11-21","","ACTIVE","67382368.00","2026-09-30T00:00:00+07:00"
"ACC-0000248","CUST-000196","INDIVIDUAL","WALLET","IDR","2024-07-19","","ACTIVE","179731631.00","2026-09-30T00:00:00+07:00"
"ACC-0000249","CUST-000197","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-07-12","","ACTIVE","13879486.00","2026-09-30T00:00:00+07:00"
"ACC-0000250","CUST-000198","INDIVIDUAL","WALLET","IDR","2024-01-11","","ACTIVE","240517448.00","2026-09-30T00:00:00+07:00"
"ACC-0000251","CUST-000199","INDIVIDUAL","WALLET","IDR","2021-03-01","2026-01-17","CLOSED","129474788.00","2026-09-30T00:00:00+07:00"
"ACC-0000252","CUST-000200","INDIVIDUAL","WALLET","IDR","2023-09-27","","ACTIVE","74980860.00","2026-09-30T00:00:00+07:00"
"ACC-0000253","CUST-000201","INDIVIDUAL","WALLET","IDR","2022-03-03","","ACTIVE","239828452.00","2026-09-30T00:00:00+07:00"
"ACC-0000254","CUST-000202","INDIVIDUAL","WALLET","IDR","2022-12-31","","ACTIVE","157368520.00","2026-09-30T00:00:00+07:00"
"ACC-0000255","CUST-000203","INDIVIDUAL","WALLET","IDR","2025-01-15","","ACTIVE","188059112.00","2026-09-30T00:00:00+07:00"
"ACC-0000256","CUST-000204","INDIVIDUAL","WALLET","IDR","2025-05-20","","ACTIVE","29858289.00","2026-09-30T00:00:00+07:00"
"ACC-0000257","CUST-000205","INDIVIDUAL","WALLET","IDR","2021-12-22","","ACTIVE","182885077.00","2026-09-30T00:00:00+07:00"
"ACC-0000258","CUST-000205","INDIVIDUAL","WALLET","IDR","2021-04-05","","ACTIVE","170226886.00","2026-09-30T00:00:00+07:00"
"ACC-0000259","CUST-000206","INDIVIDUAL","WALLET","IDR","2024-10-19","","ACTIVE","77150107.00","2026-09-30T00:00:00+07:00"
"ACC-0000260","CUST-000207","INDIVIDUAL","WALLET","IDR","2022-09-29","","ACTIVE","225660225.00","2026-09-30T00:00:00+07:00"
"ACC-0000261","CUST-000208","INDIVIDUAL","WALLET","IDR","2023-06-29","","ACTIVE","7164364.00","2026-09-30T00:00:00+07:00"
"ACC-0000262","CUST-000209","INDIVIDUAL","WALLET","IDR","2023-08-25","","ACTIVE","120044560.00","2026-09-30T00:00:00+07:00"
"ACC-0000263","CUST-000210","INDIVIDUAL","WALLET","IDR","2022-08-11","","ACTIVE","214623252.00","2026-09-30T00:00:00+07:00"
"ACC-0000264","CUST-000211","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-04-25","","ACTIVE","98411518.00","2026-09-30T00:00:00+07:00"
"ACC-0000265","CUST-000212","INDIVIDUAL","WALLET","IDR","2026-02-13","","DORMANT","30806943.00","2026-09-30T00:00:00+07:00"
"ACC-0000266","CUST-000213","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-04-24","","RESTRICTED","236167193.00","2026-09-30T00:00:00+07:00"
"ACC-0000267","CUST-000214","INDIVIDUAL","WALLET","IDR","2021-01-23","","ACTIVE","52714485.00","2026-09-30T00:00:00+07:00"
"ACC-0000268","CUST-000215","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-07-02","","ACTIVE","139615486.00","2026-09-30T00:00:00+07:00"
"ACC-0000269","CUST-000216","INDIVIDUAL","WALLET","IDR","2023-06-25","","ACTIVE","42875895.00","2026-09-30T00:00:00+07:00"
"ACC-0000270","CUST-000217","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-07-27","","ACTIVE","27087733.00","2026-09-30T00:00:00+07:00"
"ACC-0000271","CUST-000218","INDIVIDUAL","WALLET","IDR","2023-03-21","","ACTIVE","111467161.00","2026-09-30T00:00:00+07:00"
"ACC-0000272","CUST-000219","INDIVIDUAL","WALLET","IDR","2021-07-16","","RESTRICTED","18730485.00","2026-09-30T00:00:00+07:00"
"ACC-0000273","CUST-000220","INDIVIDUAL","WALLET","IDR","2022-08-14","","DORMANT","106504130.00","2026-09-30T00:00:00+07:00"
"ACC-0000274","CUST-000221","INDIVIDUAL","WALLET","IDR","2023-01-11","","ACTIVE","41390895.00","2026-09-30T00:00:00+07:00"
"ACC-0000275","CUST-000221","INDIVIDUAL","WALLET","IDR","2024-09-07","","DORMANT","221716857.00","2026-09-30T00:00:00+07:00"
"ACC-0000276","CUST-000222","INDIVIDUAL","WALLET","IDR","2023-06-07","","ACTIVE","106600278.00","2026-09-30T00:00:00+07:00"
"ACC-0000277","CUST-000223","INDIVIDUAL","WALLET","IDR","2022-01-28","","ACTIVE","174504629.00","2026-09-30T00:00:00+07:00"
"ACC-0000278","CUST-000224","INDIVIDUAL","WALLET","IDR","2025-06-27","","ACTIVE","164396883.00","2026-09-30T00:00:00+07:00"
"ACC-0000279","CUST-000225","INDIVIDUAL","WALLET","IDR","2023-02-23","","ACTIVE","23311211.00","2026-09-30T00:00:00+07:00"
"ACC-0000280","CUST-000226","INDIVIDUAL","WALLET","IDR","2024-01-27","","ACTIVE","213535678.00","2026-09-30T00:00:00+07:00"
"ACC-0000281","CUST-000227","INDIVIDUAL","WALLET","IDR","2025-11-12","","ACTIVE","203847118.00","2026-09-30T00:00:00+07:00"
"ACC-0000282","CUST-000228","INDIVIDUAL","WALLET","IDR","2022-06-08","","ACTIVE","173197742.00","2026-09-30T00:00:00+07:00"
"ACC-0000283","CUST-000228","INDIVIDUAL","WALLET","IDR","2024-11-02","","ACTIVE","134989995.00","2026-09-30T00:00:00+07:00"
"ACC-0000284","CUST-000229","INDIVIDUAL","WALLET","IDR","2023-07-11","","ACTIVE","38528272.00","2026-09-30T00:00:00+07:00"
"ACC-0000285","CUST-000230","INDIVIDUAL","WALLET","IDR","2025-11-20","","ACTIVE","86260580.00","2026-09-30T00:00:00+07:00"
"ACC-0000286","CUST-000231","INDIVIDUAL","WALLET","IDR","2021-12-23","","ACTIVE","11588277.00","2026-09-30T00:00:00+07:00"
"ACC-0000287","CUST-000231","INDIVIDUAL","WALLET","IDR","2021-03-08","","ACTIVE","231851913.00","2026-09-30T00:00:00+07:00"
"ACC-0000288","CUST-000232","INDIVIDUAL","WALLET","IDR","2025-07-07","","ACTIVE","58932364.00","2026-09-30T00:00:00+07:00"
"ACC-0000289","CUST-000233","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-02-12","","ACTIVE","181967758.00","2026-09-30T00:00:00+07:00"
"ACC-0000290","CUST-000234","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-04-14","","ACTIVE","219593630.00","2026-09-30T00:00:00+07:00"
"ACC-0000291","CUST-000235","INDIVIDUAL","WALLET","IDR","2024-07-26","","ACTIVE","127514915.00","2026-09-30T00:00:00+07:00"
"ACC-0000292","CUST-000236","INDIVIDUAL","WALLET","IDR","2024-11-02","","DORMANT","5274549.00","2026-09-30T00:00:00+07:00"
"ACC-0000293","CUST-000237","INDIVIDUAL","WALLET","IDR","2022-12-29","","ACTIVE","26013484.00","2026-09-30T00:00:00+07:00"
"ACC-0000294","CUST-000238","INDIVIDUAL","WALLET","IDR","2021-05-21","","ACTIVE","98704551.00","2026-09-30T00:00:00+07:00"
"ACC-0000295","CUST-000239","INDIVIDUAL","WALLET","IDR","2025-06-21","","ACTIVE","218216330.00","2026-09-30T00:00:00+07:00"
"ACC-0000296","CUST-000240","INDIVIDUAL","WALLET","IDR","2023-12-06","","ACTIVE","86983875.00","2026-09-30T00:00:00+07:00"
"ACC-0000297","CUST-000241","INDIVIDUAL","WALLET","IDR","2025-11-10","","ACTIVE","200430118.00","2026-09-30T00:00:00+07:00"
"ACC-0000298","CUST-000242","INDIVIDUAL","WALLET","IDR","2025-09-01","","ACTIVE","125243242.00","2026-09-30T00:00:00+07:00"
"ACC-0000299","CUST-000243","INDIVIDUAL","WALLET","IDR","2024-08-24","","ACTIVE","189922580.00","2026-09-30T00:00:00+07:00"
"ACC-0000300","CUST-000244","INDIVIDUAL","WALLET","IDR","2020-12-05","","ACTIVE","56181296.00","2026-09-30T00:00:00+07:00"
"ACC-0000301","CUST-000245","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-12-07","","ACTIVE","174854064.00","2026-09-30T00:00:00+07:00"
"ACC-0000302","CUST-000245","INDIVIDUAL","WALLET","IDR","2021-08-19","","ACTIVE","126186108.00","2026-09-30T00:00:00+07:00"
"ACC-0000303","CUST-000246","INDIVIDUAL","WALLET","IDR","2025-02-10","","ACTIVE","131426916.00","2026-09-30T00:00:00+07:00"
"ACC-0000304","CUST-000246","INDIVIDUAL","WALLET","IDR","2022-02-02","","ACTIVE","35505620.00","2026-09-30T00:00:00+07:00"
"ACC-0000305","CUST-000247","INDIVIDUAL","WALLET","IDR","2024-10-14","","DORMANT","117158371.00","2026-09-30T00:00:00+07:00"
"ACC-0000306","CUST-000248","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-02-26","","ACTIVE","93579557.00","2026-09-30T00:00:00+07:00"
"ACC-0000307","CUST-000249","INDIVIDUAL","WALLET","IDR","2022-04-25","","ACTIVE","74737079.00","2026-09-30T00:00:00+07:00"
"ACC-0000308","CUST-000249","INDIVIDUAL","WALLET","IDR","2023-10-18","","ACTIVE","26397616.00","2026-09-30T00:00:00+07:00"
"ACC-0000309","CUST-000249","INDIVIDUAL","WALLET","IDR","2021-01-25","2022-12-26","CLOSED","224494509.00","2026-09-30T00:00:00+07:00"
"ACC-0000310","CUST-000250","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-10-22","","ACTIVE","19698692.00","2026-09-30T00:00:00+07:00"
"ACC-0000311","CUST-000251","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-11-24","","ACTIVE","183884401.00","2026-09-30T00:00:00+07:00"
"ACC-0000312","CUST-000252","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-09-03","","ACTIVE","96357566.00","2026-09-30T00:00:00+07:00"
"ACC-0000313","CUST-000253","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-02-23","","ACTIVE","97463515.00","2026-09-30T00:00:00+07:00"
"ACC-0000314","CUST-000254","INDIVIDUAL","WALLET","IDR","2022-01-30","","ACTIVE","227341218.00","2026-09-30T00:00:00+07:00"
"ACC-0000315","CUST-000254","INDIVIDUAL","WALLET","IDR","2021-08-29","2022-01-03","CLOSED","120683033.00","2026-09-30T00:00:00+07:00"
"ACC-0000316","CUST-000254","INDIVIDUAL","WALLET","IDR","2021-07-03","","RESTRICTED","208536705.00","2026-09-30T00:00:00+07:00"
"ACC-0000317","CUST-000255","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-10-26","","ACTIVE","141092136.00","2026-09-30T00:00:00+07:00"
"ACC-0000318","CUST-000256","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-04-05","","ACTIVE","225616017.00","2026-09-30T00:00:00+07:00"
"ACC-0000319","CUST-000257","INDIVIDUAL","WALLET","IDR","2025-07-19","","ACTIVE","27229444.00","2026-09-30T00:00:00+07:00"
"ACC-0000320","CUST-000258","INDIVIDUAL","WALLET","IDR","2024-12-18","","ACTIVE","138645220.00","2026-09-30T00:00:00+07:00"
"ACC-0000321","CUST-000259","INDIVIDUAL","WALLET","IDR","2022-01-29","","DORMANT","72012576.00","2026-09-30T00:00:00+07:00"
"ACC-0000322","CUST-000260","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-09-05","","ACTIVE","197880964.00","2026-09-30T00:00:00+07:00"
"ACC-0000323","CUST-000261","INDIVIDUAL","WALLET","IDR","2021-05-03","","ACTIVE","163321384.00","2026-09-30T00:00:00+07:00"
"ACC-0000324","CUST-000262","INDIVIDUAL","WALLET","IDR","2022-11-26","2023-02-19","CLOSED","138364.00","2026-09-30T00:00:00+07:00"
"ACC-0000325","CUST-000263","INDIVIDUAL","WALLET","IDR","2024-02-03","","ACTIVE","26163103.00","2026-09-30T00:00:00+07:00"
"ACC-0000326","CUST-000263","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2026-02-08","","ACTIVE","238577122.00","2026-09-30T00:00:00+07:00"
"ACC-0000327","CUST-000264","INDIVIDUAL","WALLET","IDR","2021-01-11","","ACTIVE","147460274.00","2026-09-30T00:00:00+07:00"
"ACC-0000328","CUST-000265","INDIVIDUAL","WALLET","IDR","2021-12-10","","ACTIVE","134783138.00","2026-09-30T00:00:00+07:00"
"ACC-0000329","CUST-000265","INDIVIDUAL","WALLET","IDR","2024-10-27","","ACTIVE","147915370.00","2026-09-30T00:00:00+07:00"
"ACC-0000330","CUST-000266","INDIVIDUAL","WALLET","IDR","2023-12-14","2027-11-14","CLOSED","58113459.00","2026-09-30T00:00:00+07:00"
"ACC-0000331","CUST-000267","INDIVIDUAL","WALLET","IDR","2024-03-18","","ACTIVE","31058208.00","2026-09-30T00:00:00+07:00"
"ACC-0000332","CUST-000268","INDIVIDUAL","WALLET","IDR","2021-01-10","","ACTIVE","63823276.00","2026-09-30T00:00:00+07:00"
"ACC-0000333","CUST-000269","INDIVIDUAL","WALLET","IDR","2022-09-08","","ACTIVE","219309459.00","2026-09-30T00:00:00+07:00"
"ACC-0000334","CUST-000270","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-09-26","","ACTIVE","181245019.00","2026-09-30T00:00:00+07:00"
"ACC-0000335","CUST-000271","INDIVIDUAL","WALLET","IDR","2025-04-06","","ACTIVE","114857695.00","2026-09-30T00:00:00+07:00"
"ACC-0000336","CUST-000272","INDIVIDUAL","WALLET","IDR","2023-03-19","","ACTIVE","243791033.00","2026-09-30T00:00:00+07:00"
"ACC-0000337","CUST-000273","INDIVIDUAL","WALLET","IDR","2022-05-11","","ACTIVE","133790127.00","2026-09-30T00:00:00+07:00"
"ACC-0000338","CUST-000274","INDIVIDUAL","WALLET","IDR","2023-07-31","2025-10-12","CLOSED","67238969.00","2026-09-30T00:00:00+07:00"
"ACC-0000339","CUST-000275","INDIVIDUAL","WALLET","IDR","2025-04-28","","ACTIVE","76728148.00","2026-09-30T00:00:00+07:00"
"ACC-0000340","CUST-000276","INDIVIDUAL","WALLET","IDR","2020-10-25","","ACTIVE","124201444.00","2026-09-30T00:00:00+07:00"
"ACC-0000341","CUST-000277","INDIVIDUAL","WALLET","IDR","2024-11-03","","ACTIVE","175953113.00","2026-09-30T00:00:00+07:00"
"ACC-0000342","CUST-000278","INDIVIDUAL","WALLET","IDR","2023-05-24","","ACTIVE","167793202.00","2026-09-30T00:00:00+07:00"
"ACC-0000343","CUST-000279","INDIVIDUAL","WALLET","IDR","2022-03-05","","ACTIVE","241534596.00","2026-09-30T00:00:00+07:00"
"ACC-0000344","CUST-000280","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-11-20","","ACTIVE","121899563.00","2026-09-30T00:00:00+07:00"
"ACC-0000345","CUST-000281","INDIVIDUAL","WALLET","IDR","2022-10-20","","ACTIVE","15658668.00","2026-09-30T00:00:00+07:00"
"ACC-0000346","CUST-000282","INDIVIDUAL","WALLET","IDR","2022-11-24","","ACTIVE","98811584.00","2026-09-30T00:00:00+07:00"
"ACC-0000347","CUST-000283","INDIVIDUAL","WALLET","IDR","2025-08-03","","ACTIVE","225328193.00","2026-09-30T00:00:00+07:00"
"ACC-0000348","CUST-000284","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-07-10","","ACTIVE","48373525.00","2026-09-30T00:00:00+07:00"
"ACC-0000349","CUST-000285","INDIVIDUAL","WALLET","IDR","2025-08-07","","ACTIVE","88751056.00","2026-09-30T00:00:00+07:00"
"ACC-0000350","CUST-000286","INDIVIDUAL","WALLET","IDR","2023-04-28","","ACTIVE","233499284.00","2026-09-30T00:00:00+07:00"
"ACC-0000351","CUST-000287","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-10-22","","ACTIVE","215535599.00","2026-09-30T00:00:00+07:00"
"ACC-0000352","CUST-000288","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-02-04","","ACTIVE","202476233.00","2026-09-30T00:00:00+07:00"
"ACC-0000353","CUST-000289","INDIVIDUAL","WALLET","IDR","2022-11-26","","ACTIVE","69926184.00","2026-09-30T00:00:00+07:00"
"ACC-0000354","CUST-000290","INDIVIDUAL","WALLET","IDR","2022-10-21","","ACTIVE","120205214.00","2026-09-30T00:00:00+07:00"
"ACC-0000355","CUST-000291","INDIVIDUAL","WALLET","IDR","2021-09-27","","RESTRICTED","87576796.00","2026-09-30T00:00:00+07:00"
"ACC-0000356","CUST-000292","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-10-16","","ACTIVE","9837734.00","2026-09-30T00:00:00+07:00"
"ACC-0000357","CUST-000293","INDIVIDUAL","WALLET","IDR","2023-01-06","","ACTIVE","165423677.00","2026-09-30T00:00:00+07:00"
"ACC-0000358","CUST-000294","INDIVIDUAL","WALLET","IDR","2022-03-14","","ACTIVE","156281649.00","2026-09-30T00:00:00+07:00"
"ACC-0000359","CUST-000295","INDIVIDUAL","WALLET","IDR","2023-05-02","","ACTIVE","224685572.00","2026-09-30T00:00:00+07:00"
"ACC-0000360","CUST-000296","INDIVIDUAL","WALLET","IDR","2025-09-04","","ACTIVE","120788602.00","2026-09-30T00:00:00+07:00"
"ACC-0000361","CUST-000296","INDIVIDUAL","WALLET","IDR","2021-07-19","","ACTIVE","88312833.00","2026-09-30T00:00:00+07:00"
"ACC-0000362","CUST-000297","INDIVIDUAL","WALLET","IDR","2025-02-19","","ACTIVE","322955.00","2026-09-30T00:00:00+07:00"
"ACC-0000363","CUST-000298","INDIVIDUAL","WALLET","IDR","2020-11-13","","ACTIVE","140510796.00","2026-09-30T00:00:00+07:00"
"ACC-0000364","CUST-000299","INDIVIDUAL","WALLET","IDR","2024-09-04","","ACTIVE","224182951.00","2026-09-30T00:00:00+07:00"
"ACC-0000365","CUST-000300","INDIVIDUAL","WALLET","IDR","2023-02-14","2024-03-12","CLOSED","172679731.00","2026-09-30T00:00:00+07:00"
