"source_device_id","device_type","os_family","app_version","is_emulator","is_rooted","first_seen","last_seen"
"DEV-002982","IOS_PHONE","Android 14","5.4.1","false","false","2025-08-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002983","ANDROID_PHONE","Android 13","3.12.4","false","true","2026-03-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002984","ANDROID_PHONE","Android 13","6.5.6","false","false","2025-06-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002985","WEB_BROWSER","Other","4.0.5","false","false","2025-05-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002986","ANDROID_PHONE","Android 14","6.17.1","false","false","2025-03-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002987","ANDROID_PHONE","Android 13","7.12.7","false","false","2025-06-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002988","ANDROID_PHONE","iOS 18","5.11.6","false","false","2025-03-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002989","ANDROID_PHONE","Android 14","3.5.2","false","false","2026-02-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002990","TABLET","Other","6.12.6","false","false","2025-06-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002991","ANDROID_PHONE","Android 15","4.11.2","false","false","2025-12-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002992","ANDROID_PHONE","Android 13","7.12.0","false","false","2025-05-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002993","ANDROID_PHONE","Android 14","7.5.5","false","false","2025-10-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002994","ANDROID_PHONE","iOS 18","5.6.4","false","false","2026-01-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002995","IOS_PHONE","Android 13","6.3.3","false","false","2025-12-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002996","WEB_BROWSER","Other","4.14.0","false","false","2025-07-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002997","ANDROID_PHONE","iOS 17","3.3.7","false","true","2025-05-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002998","ANDROID_PHONE","Android 15","3.11.2","false","false","2025-08-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-002999","ANDROID_PHONE","iOS 18","3.17.7","false","false","2025-10-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003000","ANDROID_PHONE","iOS 18","3.1.7","false","false","2026-01-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003001","ANDROID_PHONE","Android 14","4.16.0","false","false","2025-10-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003002","IOS_PHONE","Android 13","3.6.2","false","false","2025-12-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003003","ANDROID_PHONE","Android 14","3.4.7","false","false","2025-07-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003004","ANDROID_PHONE","iOS 17","6.11.7","false","false","2025-04-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003005","IOS_PHONE","Android 13","6.14.4","false","false","2026-03-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003006","IOS_PHONE","iOS 18","6.11.6","false","false","2025-10-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003007","IOS_PHONE","iOS 18","5.13.3","false","false","2026-03-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003008","IOS_PHONE","iOS 18","7.6.3","false","false","2025-09-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003009","ANDROID_PHONE","Android 13","7.10.5","false","false","2025-08-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003010","TABLET","Other","5.7.7","false","false","2025-05-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003011","ANDROID_PHONE","Android 14","5.17.1","false","false","2025-11-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003012","IOS_PHONE","iOS 18","7.15.5","false","false","2025-07-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003013","ANDROID_PHONE","iOS 18","7.11.4","false","false","2026-03-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003014","ANDROID_PHONE","Android 15","7.19.6","true","false","2025-05-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003015","ANDROID_PHONE","iOS 17","4.4.2","false","false","2025-08-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003016","ANDROID_PHONE","Android 13","6.16.3","false","false","2026-01-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003017","IOS_PHONE","Android 14","4.13.4","false","false","2025-10-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003018","ANDROID_PHONE","Android 15","7.19.1","false","false","2025-04-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003019","ANDROID_PHONE","Android 14","3.13.5","false","false","2025-08-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003020","IOS_PHONE","iOS 18","4.3.0","false","false","2025-10-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003021","ANDROID_PHONE","Android 14","4.1.4","false","false","2025-03-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003022","ANDROID_PHONE","Android 14","5.7.7","false","false","2025-07-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003023","ANDROID_PHONE","Android 14","6.6.8","false","false","2026-01-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003024","ANDROID_PHONE","Android 14","3.2.2","false","false","2025-06-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003025","ANDROID_PHONE","Android 15","3.11.0","false","false","2025-10-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003026","ANDROID_PHONE","iOS 18","4.13.3","false","false","2025-04-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003027","TABLET","Other","3.5.5","false","false","2025-12-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003028","ANDROID_PHONE","Android 15","4.10.8","false","false","2025-03-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003029","IOS_PHONE","Android 13","4.10.6","false","false","2025-07-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003030","IOS_PHONE","Android 15","6.12.6","false","false","2025-09-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003031","ANDROID_PHONE","iOS 17","4.13.3","false","false","2025-05-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003032","IOS_PHONE","Android 14","7.10.3","false","false","2026-02-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003033","IOS_PHONE","iOS 17","5.13.4","false","false","2025-09-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003034","IOS_PHONE","iOS 17","4.17.3","false","false","2025-11-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003035","ANDROID_PHONE","Android 15","6.5.2","false","false","2025-05-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003036","ANDROID_PHONE","iOS 17","4.5.5","false","false","2025-07-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003037","ANDROID_PHONE","Android 14","7.19.7","false","false","2025-04-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003038","ANDROID_PHONE","iOS 18","7.1.3","false","false","2026-01-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003039","IOS_PHONE","Android 13","3.4.4","false","false","2025-05-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003040","ANDROID_PHONE","iOS 18","6.5.0","false","false","2025-07-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003041","ANDROID_PHONE","Android 14","6.4.5","false","false","2025-09-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003042","ANDROID_PHONE","Android 13","7.2.8","false","false","2025-08-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003043","IOS_PHONE","iOS 18","4.1.8","false","false","2025-10-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003044","IOS_PHONE","Android 13","7.3.6","false","false","2025-09-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003045","ANDROID_PHONE","Android 13","3.5.4","false","false","2025-12-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003046","ANDROID_PHONE","Android 15","3.18.2","false","false","2026-03-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003047","IOS_PHONE","Android 15","5.11.5","false","false","2025-03-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003048","ANDROID_PHONE","Android 14","5.3.2","false","false","2026-02-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003049","IOS_PHONE","Android 14","3.2.5","false","false","2025-09-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003050","IOS_PHONE","Android 14","4.7.3","false","false","2025-10-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003051","ANDROID_PHONE","Android 13","7.13.2","false","false","2025-05-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003052","ANDROID_PHONE","iOS 18","4.2.0","false","false","2026-03-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003053","ANDROID_PHONE","Android 15","6.15.6","false","false","2025-03-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003054","ANDROID_PHONE","iOS 17","4.4.0","false","true","2025-05-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003055","ANDROID_PHONE","iOS 18","6.5.1","false","false","2025-12-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003056","ANDROID_PHONE","iOS 17","7.9.4","false","false","2025-03-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003057","IOS_PHONE","iOS 18","6.16.8","false","false","2026-01-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003058","ANDROID_PHONE","Android 14","6.2.2","false","false","2025-02-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003059","ANDROID_PHONE","Android 13","7.10.0","false","false","2025-03-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003060","ANDROID_PHONE","Android 13","6.15.3","false","false","2025-03-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003061","ANDROID_PHONE","iOS 17","5.6.0","false","false","2026-02-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003062","IOS_PHONE","iOS 18","3.5.4","false","false","2025-05-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003063","ANDROID_PHONE","Android 15","5.5.2","false","false","2025-09-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003064","ANDROID_PHONE","Android 13","4.14.3","false","false","2025-09-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003065","ANDROID_PHONE","Android 13","7.6.7","false","false","2025-07-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003066","IOS_PHONE","iOS 17","3.8.6","false","false","2025-12-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003067","IOS_PHONE","iOS 18","5.19.2","false","false","2025-11-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003068","IOS_PHONE","Android 13","7.19.4","false","false","2025-06-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003069","ANDROID_PHONE","Android 13","4.13.1","false","false","2025-12-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003070","ANDROID_PHONE","Android 14","5.16.7","false","false","2026-01-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003071","IOS_PHONE","Android 14","7.13.8","false","false","2025-09-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003072","TABLET","Other","3.19.2","false","false","2025-04-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003073","ANDROID_PHONE","iOS 18","6.12.2","false","false","2025-05-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003074","IOS_PHONE","Android 13","5.13.6","false","false","2025-10-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003075","IOS_PHONE","Android 15","5.4.1","false","false","2025-08-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003076","ANDROID_PHONE","iOS 18","3.18.2","false","false","2025-10-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003077","ANDROID_PHONE","Android 15","3.8.2","false","false","2025-12-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003078","ANDROID_PHONE","Android 14","3.16.3","false","false","2026-01-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003079","ANDROID_PHONE","Android 14","7.0.4","false","false","2025-03-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003080","ANDROID_PHONE","Android 13","5.17.5","false","false","2025-07-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003081","ANDROID_PHONE","Android 15","7.7.5","false","false","2025-05-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003082","ANDROID_PHONE","iOS 18","6.17.4","false","false","2026-03-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003083","ANDROID_PHONE","iOS 17","5.14.2","false","false","2025-09-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003084","IOS_PHONE","Android 13","6.4.0","false","false","2026-01-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003085","ANDROID_PHONE","iOS 18","3.3.7","false","false","2026-02-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003086","ANDROID_PHONE","iOS 17","5.14.2","false","false","2025-12-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003087","ANDROID_PHONE","iOS 17","5.8.4","false","false","2025-03-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003088","ANDROID_PHONE","iOS 17","6.6.7","false","false","2025-06-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003089","IOS_PHONE","iOS 17","5.7.3","false","false","2025-04-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003090","ANDROID_PHONE","Android 14","4.2.2","false","false","2025-12-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003091","ANDROID_PHONE","Android 14","7.5.8","false","false","2025-05-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003092","ANDROID_PHONE","Android 14","6.8.6","false","false","2025-05-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003093","ANDROID_PHONE","Android 13","5.18.5","false","false","2026-02-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003094","ANDROID_PHONE","iOS 18","7.18.8","false","false","2025-11-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003095","ANDROID_PHONE","iOS 18","5.10.2","false","false","2025-10-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003096","IOS_PHONE","iOS 17","3.12.5","false","false","2026-03-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003097","IOS_PHONE","iOS 18","7.18.2","false","false","2025-06-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003098","ANDROID_PHONE","Android 15","5.18.8","false","false","2025-03-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003099","ANDROID_PHONE","iOS 17","7.9.5","false","false","2025-12-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003100","ANDROID_PHONE","Android 14","4.18.8","false","false","2025-09-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003101","ANDROID_PHONE","Android 13","3.0.0","false","false","2025-12-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003102","ANDROID_PHONE","iOS 18","7.7.8","false","false","2025-06-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003103","TABLET","Other","7.19.7","false","false","2026-03-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003104","ANDROID_PHONE","iOS 17","4.19.0","false","false","2025-04-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003105","ANDROID_PHONE","iOS 17","3.4.8","false","false","2025-05-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003106","ANDROID_PHONE","iOS 18","7.10.5","false","false","2026-03-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003107","IOS_PHONE","iOS 18","6.0.0","false","false","2025-11-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003108","ANDROID_PHONE","Android 15","4.0.0","false","false","2025-11-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003109","ANDROID_PHONE","Android 15","3.17.5","false","false","2026-01-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003110","ANDROID_PHONE","iOS 18","7.0.6","false","false","2025-10-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003111","IOS_PHONE","iOS 18","3.18.4","false","false","2025-05-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003112","IOS_PHONE","Android 15","5.16.5","false","false","2026-03-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003113","ANDROID_PHONE","iOS 18","7.15.6","false","false","2025-07-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003114","IOS_PHONE","Android 13","4.11.0","false","false","2026-03-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003115","ANDROID_PHONE","iOS 18","7.17.0","false","false","2025-07-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003116","ANDROID_PHONE","Android 13","6.12.5","false","false","2025-09-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003117","IOS_PHONE","iOS 17","3.4.6","false","false","2025-06-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003118","ANDROID_PHONE","Android 15","7.19.3","false","false","2025-06-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003119","IOS_PHONE","iOS 17","4.3.4","false","false","2025-12-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003120","ANDROID_PHONE","Android 15","5.16.7","false","false","2025-08-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003121","TABLET","Other","4.3.7","false","false","2026-03-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003122","ANDROID_PHONE","Android 13","5.13.7","false","false","2025-03-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003123","ANDROID_PHONE","Android 14","5.9.3","false","false","2025-11-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003124","ANDROID_PHONE","Android 13","5.19.3","false","false","2025-10-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003125","IOS_PHONE","Android 15","7.17.1","false","false","2025-08-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003126","ANDROID_PHONE","Android 13","4.8.7","false","false","2026-01-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003127","ANDROID_PHONE","iOS 17","3.13.8","true","false","2025-06-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003128","ANDROID_PHONE","iOS 17","4.15.6","false","false","2025-09-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003129","ANDROID_PHONE","Android 15","4.1.0","false","false","2025-08-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003130","ANDROID_PHONE","iOS 18","7.7.1","false","false","2025-11-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003131","IOS_PHONE","iOS 17","3.9.6","false","false","2025-06-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003132","ANDROID_PHONE","Android 15","5.0.3","false","false","2025-06-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003133","ANDROID_PHONE","Android 13","5.14.2","false","false","2025-06-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003134","IOS_PHONE","Android 14","5.3.4","false","false","2025-03-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003135","ANDROID_PHONE","iOS 18","4.13.1","false","false","2025-03-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003136","TABLET","Other","3.8.7","false","false","2026-04-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003137","IOS_PHONE","Android 13","3.13.1","false","false","2025-10-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003138","ANDROID_PHONE","Android 14","6.10.4","false","false","2025-12-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003139","ANDROID_PHONE","iOS 17","5.13.6","false","false","2025-12-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003140","ANDROID_PHONE","Android 15","3.1.6","false","false","2025-09-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003141","IOS_PHONE","Android 15","6.15.1","false","false","2025-06-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003142","ANDROID_PHONE","iOS 18","4.9.0","false","false","2025-04-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003143","TABLET","Other","4.16.1","false","false","2026-04-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003144","ANDROID_PHONE","Android 13","7.12.7","false","false","2025-07-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003145","ANDROID_PHONE","iOS 18","6.7.5","false","false","2025-06-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003146","WEB_BROWSER","Other","6.11.0","false","false","2025-06-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003147","WEB_BROWSER","Other","3.16.6","false","false","2025-11-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003148","ANDROID_PHONE","Android 14","5.5.0","false","false","2026-03-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003149","ANDROID_PHONE","iOS 17","6.17.3","false","true","2025-10-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003150","ANDROID_PHONE","iOS 18","6.16.4","false","false","2026-03-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003151","ANDROID_PHONE","Android 14","4.3.5","false","false","2025-11-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003152","ANDROID_PHONE","Android 13","5.9.8","false","false","2025-03-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003153","ANDROID_PHONE","iOS 18","3.15.0","false","false","2025-04-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003154","IOS_PHONE","Android 15","5.1.2","false","false","2025-12-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003155","ANDROID_PHONE","iOS 18","5.1.1","false","false","2025-10-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003156","ANDROID_PHONE","iOS 18","3.6.3","false","false","2025-08-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003157","ANDROID_PHONE","Android 14","7.17.4","false","false","2026-03-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003158","WEB_BROWSER","Other","6.16.4","true","false","2025-05-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003159","ANDROID_PHONE","iOS 17","7.19.3","false","false","2025-11-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003160","ANDROID_PHONE","iOS 17","5.15.1","false","false","2025-08-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003161","WEB_BROWSER","Other","5.3.2","false","false","2025-11-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003162","WEB_BROWSER","Other","3.10.6","false","false","2026-01-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003163","ANDROID_PHONE","iOS 18","3.3.7","false","false","2025-04-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003164","ANDROID_PHONE","iOS 17","6.13.4","false","false","2025-08-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003165","ANDROID_PHONE","iOS 18","5.13.2","false","false","2025-12-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003166","ANDROID_PHONE","iOS 18","6.13.3","false","false","2025-10-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003167","WEB_BROWSER","Other","7.19.0","false","false","2025-09-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003168","ANDROID_PHONE","iOS 18","5.17.6","false","false","2025-11-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003169","IOS_PHONE","iOS 17","3.2.3","false","false","2025-10-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003170","ANDROID_PHONE","Android 13","4.13.7","false","false","2025-06-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003171","ANDROID_PHONE","iOS 17","4.14.4","false","false","2026-03-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003172","IOS_PHONE","Android 15","7.1.8","false","false","2025-10-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003173","ANDROID_PHONE","Android 13","7.13.5","false","false","2025-10-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003174","ANDROID_PHONE","Android 14","3.13.8","false","false","2026-01-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003175","IOS_PHONE","iOS 18","7.3.1","false","false","2025-10-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003176","IOS_PHONE","Android 15","6.19.7","false","false","2025-03-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003177","IOS_PHONE","iOS 18","3.9.6","false","false","2025-04-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003178","ANDROID_PHONE","Android 13","3.7.2","false","false","2025-08-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003179","WEB_BROWSER","Other","7.0.0","false","false","2025-12-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003180","ANDROID_PHONE","Android 14","6.8.2","false","false","2026-02-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003181","ANDROID_PHONE","Android 13","6.5.2","false","false","2026-03-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003182","ANDROID_PHONE","Android 13","3.16.0","false","false","2025-03-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003183","ANDROID_PHONE","Android 15","4.19.5","false","false","2025-09-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003184","ANDROID_PHONE","Android 13","5.11.7","false","false","2026-02-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-003185","TABLET","Other","3.0.1","false","false","2025-07-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
